Entry Time,Position,Entry Price,SL Price,TP Price,Exit Time,Exit Reason,Exit Price,P&L,cumulative_pnl
2020-12-02 17:11:00,short,12463.5,,,2020-12-02 17:13:00,TP,12458.5,85.0,-13440.0
2020-12-02 17:39:00,long,12450.0,,,2020-12-02 17:41:00,SL,12445.0,-115.0,-13555.0
2020-12-02 18:39:00,short,12437.0,,,2020-12-02 18:40:00,TP,12432.0,85.0,-13470.0
2020-12-02 19:07:00,short,12423.75,,,2020-12-02 19:08:00,TP,12418.75,85.0,-13385.0
2020-12-02 21:30:00,short,12464.25,,,2020-12-02 21:38:00,SL,12469.25,-115.0,-13500.0
2020-12-03 00:49:00,long,12462.25,,,2020-12-03 00:54:00,TP,12467.25,85.0,-13415.0
2020-12-03 04:29:00,short,12480.0,,,2020-12-03 04:35:00,TP,12475.0,85.0,-13330.0
2020-12-03 09:42:00,long,12466.5,,,2020-12-03 09:47:00,TP,12471.5,85.0,-13245.0
2020-12-03 12:33:00,long,12478.25,,,2020-12-03 12:46:00,TP,12483.25,85.0,-13160.0
2020-12-03 13:56:00,short,12470.5,,,2020-12-03 14:21:00,SL,12475.5,-115.0,-13275.0
2020-12-03 14:30:00,long,12478.25,,,2020-12-03 14:31:00,TP,12483.25,85.0,-13190.0
2020-12-03 17:10:00,long,12509.0,,,2020-12-03 17:12:00,SL,12504.0,-115.0,-13305.0
2020-12-03 17:53:00,long,12484.5,,,2020-12-03 17:57:00,TP,12489.5,85.0,-13220.0
2020-12-03 19:50:00,long,12490.0,,,2020-12-03 19:51:00,SL,12485.0,-115.0,-13335.0
2020-12-03 20:19:00,short,12502.25,,,2020-12-03 20:21:00,SL,12507.25,-115.0,-13450.0
2020-12-03 20:50:00,short,12470.0,,,2020-12-03 20:51:00,TP,12465.0,85.0,-13365.0
2020-12-04 01:12:00,long,12492.0,,,2020-12-04 01:15:00,TP,12497.0,85.0,-13280.0
2020-12-04 02:19:00,long,12483.0,,,2020-12-04 02:21:00,TP,12488.0,85.0,-13195.0
2020-12-04 05:48:00,long,12506.5,,,2020-12-04 05:57:00,TP,12511.5,85.0,-13110.0
2020-12-04 07:03:00,long,12507.25,,,2020-12-04 07:45:00,SL,12502.25,-115.0,-13225.0
2020-12-04 07:59:00,short,12504.0,,,2020-12-04 08:00:00,SL,12509.0,-115.0,-13340.0
2020-12-04 08:31:00,short,12513.25,,,2020-12-04 09:00:00,TP,12508.25,85.0,-13255.0
2020-12-04 09:21:00,long,12507.25,,,2020-12-04 09:36:00,SL,12502.25,-115.0,-13370.0
2020-12-04 10:52:00,short,12507.75,,,2020-12-04 11:01:00,SL,12512.75,-115.0,-13485.0
2020-12-04 14:31:00,long,12478.5,,,2020-12-04 14:32:00,SL,12473.5,-115.0,-13600.0
2020-12-04 18:01:00,short,12525.75,,,2020-12-04 18:11:00,TP,12520.75,85.0,-13515.0
2020-12-04 19:12:00,short,12503.75,,,2020-12-04 19:14:00,TP,12498.75,85.0,-13430.0
2020-12-04 19:15:00,long,12503.5,,,2020-12-04 19:18:00,TP,12508.5,85.0,-13345.0
2020-12-04 21:07:00,short,12523.25,,,2020-12-04 21:11:00,TP,12518.25,85.0,-13260.0
2020-12-07 04:20:00,short,12517.5,,,2020-12-07 05:26:00,TP,12512.5,85.0,-13175.0
2020-12-07 10:31:00,short,12513.25,,,2020-12-07 10:38:00,SL,12518.25,-115.0,-13290.0
2020-12-07 11:41:00,long,12519.25,,,2020-12-07 11:50:00,TP,12524.25,85.0,-13205.0
2020-12-07 13:48:00,short,12528.25,,,2020-12-07 13:52:00,SL,12533.25,-115.0,-13320.0
2020-12-07 15:19:00,long,12589.5,,,2020-12-07 15:20:00,TP,12594.5,85.0,-13235.0
2020-12-07 15:31:00,long,12591.0,,,2020-12-07 15:35:00,TP,12596.0,85.0,-13150.0
2020-12-07 16:30:00,short,12599.25,,,2020-12-07 16:31:00,TP,12594.25,85.0,-13065.0
2020-12-07 17:40:00,short,12581.25,,,2020-12-07 17:55:00,TP,12576.25,85.0,-12980.0
2020-12-07 19:25:00,short,12575.75,,,2020-12-07 19:33:00,SL,12580.75,-115.0,-13095.0
2020-12-08 04:52:00,long,12568.25,,,2020-12-08 05:08:00,TP,12573.25,85.0,-13010.0
2020-12-08 06:08:00,short,12581.0,,,2020-12-08 06:13:00,TP,12576.0,85.0,-12925.0
2020-12-08 08:19:00,long,12577.25,,,2020-12-08 08:41:00,TP,12582.25,85.0,-12840.0
2020-12-08 12:00:00,long,12539.0,,,2020-12-08 12:03:00,TP,12544.0,85.0,-12755.0
2020-12-08 14:34:00,long,12572.75,,,2020-12-08 14:35:00,TP,12577.75,85.0,-12670.0
2020-12-08 17:18:00,long,12585.5,,,2020-12-08 17:20:00,SL,12580.5,-115.0,-12785.0
2020-12-08 18:57:00,long,12628.75,,,2020-12-08 19:12:00,SL,12623.75,-115.0,-12900.0
2020-12-08 20:11:00,short,12642.5,,,2020-12-08 20:15:00,SL,12647.5,-115.0,-13015.0
2020-12-08 20:43:00,long,12639.25,,,2020-12-08 20:46:00,TP,12644.25,85.0,-12930.0
2020-12-08 21:50:00,short,12643.75,,,2020-12-08 21:55:00,SL,12648.75,-115.0,-13045.0
2020-12-09 00:24:00,short,12658.0,,,2020-12-09 00:54:00,SL,12663.0,-115.0,-13160.0
2020-12-09 02:29:00,short,12643.25,,,2020-12-09 03:33:00,SL,12648.25,-115.0,-13275.0
2020-12-09 03:53:00,long,12643.5,,,2020-12-09 04:29:00,TP,12648.5,85.0,-13190.0
2020-12-09 06:19:00,long,12651.75,,,2020-12-09 06:39:00,SL,12646.75,-115.0,-13305.0
2020-12-09 09:26:00,short,12638.75,,,2020-12-09 10:13:00,TP,12633.75,85.0,-13220.0
2020-12-09 12:15:00,short,12630.5,,,2020-12-09 12:25:00,TP,12625.5,85.0,-13135.0
2020-12-09 14:27:00,short,12630.75,,,2020-12-09 14:30:00,TP,12625.75,85.0,-13050.0
2020-12-09 21:53:00,short,12348.25,,,2020-12-09 21:58:00,SL,12353.25,-115.0,-13165.0
2020-12-10 02:17:00,long,12352.75,,,2020-12-10 02:35:00,TP,12357.75,85.0,-13080.0
2020-12-10 03:48:00,long,12328.25,,,2020-12-10 03:49:00,SL,12323.25,-115.0,-13195.0
2020-12-10 06:53:00,short,12315.0,,,2020-12-10 07:00:00,TP,12310.0,85.0,-13110.0
2020-12-10 07:50:00,short,12323.25,,,2020-12-10 07:54:00,SL,12328.25,-115.0,-13225.0
2020-12-10 09:00:00,long,12348.5,,,2020-12-10 09:01:00,TP,12353.5,85.0,-13140.0
2020-12-10 09:36:00,short,12363.0,,,2020-12-10 09:52:00,TP,12358.0,85.0,-13055.0
2020-12-10 11:44:00,long,12360.25,,,2020-12-10 11:49:00,SL,12355.25,-115.0,-13170.0
2020-12-10 12:58:00,long,12299.0,,,2020-12-10 13:00:00,SL,12294.0,-115.0,-13285.0
2020-12-10 13:11:00,short,12310.75,,,2020-12-10 13:16:00,TP,12305.75,85.0,-13200.0
2020-12-10 15:06:00,long,12371.75,,,2020-12-10 15:07:00,TP,12376.75,85.0,-13115.0
2020-12-10 16:09:00,short,12420.0,,,2020-12-10 16:10:00,TP,12415.0,85.0,-13030.0
2020-12-10 17:29:00,long,12389.5,,,2020-12-10 17:30:00,TP,12394.5,85.0,-12945.0
2020-12-10 17:37:00,long,12395.5,,,2020-12-10 17:38:00,TP,12400.5,85.0,-12860.0
2020-12-10 18:25:00,long,12403.0,,,2020-12-10 18:26:00,TP,12408.0,85.0,-12775.0
2020-12-10 21:30:00,long,12395.0,,,2020-12-10 21:31:00,SL,12390.0,-115.0,-12890.0
2020-12-11 00:36:00,long,12399.75,,,2020-12-11 00:46:00,SL,12394.75,-115.0,-13005.0
2020-12-11 00:55:00,long,12394.0,,,2020-12-11 01:00:00,TP,12399.0,85.0,-12920.0
2020-12-11 02:50:00,short,12368.75,,,2020-12-11 03:12:00,TP,12363.75,85.0,-12835.0
2020-12-11 04:46:00,short,12369.75,,,2020-12-11 04:49:00,SL,12374.75,-115.0,-12950.0
2020-12-11 07:02:00,long,12377.25,,,2020-12-11 07:04:00,SL,12372.25,-115.0,-13065.0
2020-12-11 09:30:00,long,12343.25,,,2020-12-11 09:36:00,SL,12338.25,-115.0,-13180.0
2020-12-11 12:28:00,short,12308.25,,,2020-12-11 12:29:00,SL,12313.25,-115.0,-13295.0
2020-12-11 14:14:00,long,12327.5,,,2020-12-11 14:21:00,TP,12332.5,85.0,-13210.0
2020-12-11 14:40:00,short,12315.25,,,2020-12-11 14:41:00,TP,12310.25,85.0,-13125.0
2020-12-11 17:36:00,long,12248.5,,,2020-12-11 17:37:00,SL,12243.5,-115.0,-13240.0
2020-12-11 18:48:00,long,12320.75,,,2020-12-11 18:51:00,TP,12325.75,85.0,-13155.0
2020-12-11 19:57:00,long,12348.5,,,2020-12-11 19:58:00,SL,12343.5,-115.0,-13270.0
2020-12-11 20:31:00,long,12363.0,,,2020-12-11 20:32:00,TP,12368.0,85.0,-13185.0
2020-12-11 20:43:00,short,12360.25,,,2020-12-11 20:44:00,TP,12355.25,85.0,-13100.0
2020-12-13 23:12:00,short,12416.25,,,2020-12-13 23:15:00,SL,12421.25,-115.0,-13215.0
2020-12-13 23:22:00,short,12417.0,,,2020-12-13 23:36:00,TP,12412.0,85.0,-13130.0
2020-12-14 00:30:00,long,12413.25,,,2020-12-14 00:37:00,TP,12418.25,85.0,-13045.0
2020-12-14 01:58:00,short,12412.75,,,2020-12-14 02:00:00,SL,12417.75,-115.0,-13160.0
2020-12-14 02:52:00,short,12414.25,,,2020-12-14 03:25:00,SL,12419.25,-115.0,-13275.0
2020-12-14 05:24:00,short,12404.5,,,2020-12-14 05:26:00,SL,12409.5,-115.0,-13390.0
2020-12-14 06:54:00,long,12401.5,,,2020-12-14 07:02:00,TP,12406.5,85.0,-13305.0
2020-12-14 12:08:00,short,12443.25,,,2020-12-14 12:49:00,SL,12448.25,-115.0,-13420.0
2020-12-14 15:41:00,short,12518.75,,,2020-12-14 15:42:00,SL,12523.75,-115.0,-13535.0
2020-12-14 15:57:00,short,12522.75,,,2020-12-14 15:58:00,TP,12517.75,85.0,-13450.0
2020-12-14 23:36:00,short,12475.5,,,2020-12-14 23:43:00,TP,12470.5,85.0,-13365.0
2020-12-15 00:57:00,long,12472.5,,,2020-12-15 01:12:00,TP,12477.5,85.0,-13280.0
2020-12-15 05:24:00,long,12447.5,,,2020-12-15 05:35:00,TP,12452.5,85.0,-13195.0
2020-12-15 10:33:00,short,12506.25,,,2020-12-15 11:33:00,TP,12501.25,85.0,-13110.0
2020-12-15 11:47:00,long,12499.25,,,2020-12-15 11:56:00,TP,12504.25,85.0,-13025.0
2020-12-15 14:26:00,short,12556.0,,,2020-12-15 14:28:00,SL,12561.0,-115.0,-13140.0
2020-12-15 15:23:00,short,12555.25,,,2020-12-15 15:24:00,TP,12550.25,85.0,-13055.0
2020-12-15 16:15:00,short,12485.75,,,2020-12-15 16:16:00,TP,12480.75,85.0,-12970.0
2020-12-15 16:21:00,short,12493.25,,,2020-12-15 16:23:00,TP,12488.25,85.0,-12885.0
2020-12-15 17:47:00,long,12526.25,,,2020-12-15 17:50:00,SL,12521.25,-115.0,-13000.0
2020-12-15 18:16:00,short,12539.5,,,2020-12-15 18:19:00,SL,12544.5,-115.0,-13115.0
2020-12-15 18:45:00,long,12547.0,,,2020-12-15 18:53:00,TP,12552.0,85.0,-13030.0
2020-12-15 20:39:00,short,12573.5,,,2020-12-15 20:42:00,SL,12578.5,-115.0,-13145.0
2020-12-15 23:45:00,long,12591.25,,,2020-12-16 00:12:00,SL,12586.25,-115.0,-13260.0
2020-12-16 05:21:00,short,12603.25,,,2020-12-16 05:26:00,SL,12608.25,-115.0,-13375.0
2020-12-16 06:04:00,short,12613.0,,,2020-12-16 06:13:00,TP,12608.0,85.0,-13290.0
2020-12-16 08:05:00,long,12610.75,,,2020-12-16 08:06:00,TP,12615.75,85.0,-13205.0
2020-12-16 08:41:00,short,12637.5,,,2020-12-16 08:48:00,SL,12642.5,-115.0,-13320.0
2020-12-16 09:10:00,short,12636.25,,,2020-12-16 09:14:00,SL,12641.25,-115.0,-13435.0
2020-12-16 11:45:00,long,12620.25,,,2020-12-16 12:02:00,SL,12615.25,-115.0,-13550.0
2020-12-16 12:08:00,short,12619.75,,,2020-12-16 12:18:00,TP,12614.75,85.0,-13465.0
2020-12-16 13:37:00,short,12610.25,,,2020-12-16 13:39:00,SL,12615.25,-115.0,-13580.0
2020-12-16 14:16:00,long,12612.0,,,2020-12-16 14:19:00,SL,12607.0,-115.0,-13695.0
2020-12-16 14:19:00,short,12611.0,,,2020-12-16 14:29:00,SL,12616.0,-115.0,-13810.0
2020-12-16 15:02:00,long,12604.25,,,2020-12-16 15:03:00,TP,12609.25,85.0,-13725.0
2020-12-16 15:57:00,long,12623.5,,,2020-12-16 15:59:00,SL,12618.5,-115.0,-13840.0
2020-12-16 20:39:00,long,12694.75,,,2020-12-16 20:40:00,TP,12699.75,85.0,-13755.0
2020-12-16 21:31:00,short,12669.0,,,2020-12-16 21:33:00,TP,12664.0,85.0,-13670.0
2020-12-17 01:27:00,short,12677.75,,,2020-12-17 01:30:00,SL,12682.75,-115.0,-13785.0
2020-12-17 02:03:00,short,12674.75,,,2020-12-17 02:13:00,TP,12669.75,85.0,-13700.0
2020-12-17 05:38:00,short,12706.25,,,2020-12-17 06:28:00,SL,12711.25,-115.0,-13815.0
2020-12-17 08:33:00,short,12740.0,,,2020-12-17 08:42:00,TP,12735.0,85.0,-13730.0
2020-12-17 13:34:00,long,12727.0,,,2020-12-17 13:50:00,TP,12732.0,85.0,-13645.0
2020-12-17 14:46:00,long,12744.5,,,2020-12-17 14:47:00,TP,12749.5,85.0,-13560.0
2020-12-17 16:34:00,long,12717.75,,,2020-12-17 16:36:00,SL,12712.75,-115.0,-13675.0
2020-12-17 17:59:00,short,12726.75,,,2020-12-17 18:07:00,SL,12731.75,-115.0,-13790.0
2020-12-17 19:44:00,long,12723.75,,,2020-12-17 19:45:00,TP,12728.75,85.0,-13705.0
2020-12-17 20:14:00,short,12721.0,,,2020-12-17 20:16:00,SL,12726.0,-115.0,-13820.0
2020-12-17 21:49:00,long,12755.75,,,2020-12-17 23:00:00,SL,12750.75,-115.0,-13935.0
2021-01-04 01:35:00,long,12840.75,,,2021-01-04 01:40:00,TP,12845.75,85.0,-13850.0
2021-01-04 01:54:00,short,12847.5,,,2021-01-04 02:00:00,SL,12852.5,-115.0,-13965.0
2021-01-04 02:35:00,short,12861.75,,,2021-01-04 02:38:00,TP,12856.75,85.0,-13880.0
2021-01-04 02:55:00,short,12855.5,,,2021-01-04 03:07:00,SL,12860.5,-115.0,-13995.0
2021-01-04 08:51:00,long,12933.0,,,2021-01-04 08:52:00,TP,12938.0,85.0,-13910.0
2021-01-04 10:13:00,long,12949.25,,,2021-01-04 10:19:00,SL,12944.25,-115.0,-14025.0
2021-01-04 12:43:00,short,12943.0,,,2021-01-04 12:47:00,TP,12938.0,85.0,-13940.0
2021-01-04 13:14:00,short,12947.75,,,2021-01-04 13:26:00,TP,12942.75,85.0,-13855.0
2021-01-04 14:28:00,long,12933.75,,,2021-01-04 14:30:00,TP,12938.75,85.0,-13770.0
2021-01-04 15:31:00,short,12873.75,,,2021-01-04 15:32:00,TP,12868.75,85.0,-13685.0
2021-01-04 20:05:00,long,12651.0,,,2021-01-04 20:06:00,TP,12656.0,85.0,-13600.0
2021-01-04 23:46:00,long,12673.5,,,2021-01-04 23:47:00,TP,12678.5,85.0,-13515.0
2021-01-05 00:23:00,short,12683.75,,,2021-01-05 00:26:00,SL,12688.75,-115.0,-13630.0
2021-01-05 09:55:00,short,12712.0,,,2021-01-05 09:58:00,TP,12707.0,85.0,-13545.0
2021-01-05 10:50:00,long,12704.25,,,2021-01-05 10:51:00,SL,12699.25,-115.0,-13660.0
2021-01-05 10:58:00,short,12703.0,,,2021-01-05 11:01:00,SL,12708.0,-115.0,-13775.0
2021-01-05 16:53:00,short,12738.25,,,2021-01-05 16:57:00,TP,12733.25,85.0,-13690.0
2021-01-05 17:37:00,short,12715.0,,,2021-01-05 17:38:00,SL,12720.0,-115.0,-13805.0
2021-01-05 20:31:00,long,12765.5,,,2021-01-05 20:33:00,SL,12760.5,-115.0,-13920.0
2021-01-06 01:48:00,long,12692.25,,,2021-01-06 01:49:00,TP,12697.25,85.0,-13835.0
2021-01-06 07:00:00,short,12614.75,,,2021-01-06 07:01:00,SL,12619.75,-115.0,-13950.0
2021-01-06 09:38:00,long,12559.0,,,2021-01-06 09:46:00,TP,12564.0,85.0,-13865.0
2021-01-06 12:25:00,short,12616.0,,,2021-01-06 12:26:00,SL,12621.0,-115.0,-13980.0
2021-01-06 12:47:00,long,12609.0,,,2021-01-06 12:49:00,TP,12614.0,85.0,-13895.0
2021-01-06 16:02:00,long,12738.75,,,2021-01-06 16:03:00,SL,12733.75,-115.0,-14010.0
2021-01-06 21:53:00,long,12657.75,,,2021-01-06 23:00:00,TP,12662.75,85.0,-13925.0
2021-01-06 23:28:00,long,12661.75,,,2021-01-06 23:29:00,TP,12666.75,85.0,-13840.0
2021-01-07 02:01:00,short,12730.0,,,2021-01-07 02:04:00,TP,12725.0,85.0,-13755.0
2021-01-07 04:43:00,short,12719.5,,,2021-01-07 04:50:00,TP,12714.5,85.0,-13670.0
2021-01-07 10:50:00,short,12693.0,,,2021-01-07 10:51:00,TP,12688.0,85.0,-13585.0
2021-01-07 11:06:00,long,12675.25,,,2021-01-07 11:07:00,SL,12670.25,-115.0,-13700.0
2021-01-07 11:11:00,short,12674.0,,,2021-01-07 11:14:00,SL,12679.0,-115.0,-13815.0
2021-01-07 12:52:00,long,12715.25,,,2021-01-07 13:02:00,TP,12720.25,85.0,-13730.0
2021-01-07 15:39:00,short,12879.25,,,2021-01-07 15:40:00,SL,12884.25,-115.0,-13845.0
2021-01-07 17:28:00,long,12877.25,,,2021-01-07 17:30:00,TP,12882.25,85.0,-13760.0
2021-01-07 21:44:00,short,12930.75,,,2021-01-07 21:46:00,TP,12925.75,85.0,-13675.0
2021-01-08 01:00:00,short,12948.0,,,2021-01-08 01:01:00,TP,12943.0,85.0,-13590.0
2021-01-08 01:11:00,short,12944.5,,,2021-01-08 01:23:00,SL,12949.5,-115.0,-13705.0
2021-01-08 02:44:00,long,12961.0,,,2021-01-08 02:47:00,SL,12956.0,-115.0,-13820.0
2021-01-08 08:14:00,long,12975.0,,,2021-01-08 08:15:00,TP,12980.0,85.0,-13735.0
2021-01-08 08:20:00,short,12977.0,,,2021-01-08 08:23:00,TP,12972.0,85.0,-13650.0
2021-01-08 08:49:00,short,12977.0,,,2021-01-08 08:52:00,TP,12972.0,85.0,-13565.0
2021-01-08 10:34:00,long,12979.25,,,2021-01-08 10:37:00,TP,12984.25,85.0,-13480.0
2021-01-08 10:59:00,long,12976.25,,,2021-01-08 11:00:00,SL,12971.25,-115.0,-13595.0
2021-01-08 11:40:00,short,12987.25,,,2021-01-08 11:47:00,TP,12982.25,85.0,-13510.0
2021-01-08 14:39:00,short,13012.5,,,2021-01-08 14:40:00,SL,13017.5,-115.0,-13625.0
2021-01-08 17:41:00,short,13054.5,,,2021-01-08 17:43:00,SL,13059.5,-115.0,-13740.0
2021-01-08 19:08:00,short,13000.25,,,2021-01-08 19:09:00,SL,13005.25,-115.0,-13855.0
2021-01-08 21:41:00,short,13112.25,,,2021-01-08 21:50:00,SL,13117.25,-115.0,-13970.0
2021-01-11 03:17:00,short,13041.25,,,2021-01-11 03:20:00,TP,13036.25,85.0,-13885.0
2021-01-11 03:20:00,long,13042.25,,,2021-01-11 03:25:00,SL,13037.25,-115.0,-14000.0
2021-01-11 04:25:00,long,13037.75,,,2021-01-11 04:26:00,TP,13042.75,85.0,-13915.0
2021-01-11 04:44:00,short,13031.75,,,2021-01-11 04:49:00,TP,13026.75,85.0,-13830.0
2021-01-11 04:56:00,long,13029.5,,,2021-01-11 05:03:00,TP,13034.5,85.0,-13745.0
2021-01-11 06:21:00,short,13033.75,,,2021-01-11 06:28:00,TP,13028.75,85.0,-13660.0
2021-01-11 08:14:00,short,13062.25,,,2021-01-11 08:15:00,SL,13067.25,-115.0,-13775.0
2021-01-11 12:56:00,long,13034.5,,,2021-01-11 13:00:00,SL,13029.5,-115.0,-13890.0
2021-01-11 14:39:00,long,12932.75,,,2021-01-11 14:40:00,TP,12937.75,85.0,-13805.0
2021-01-11 15:51:00,long,12969.5,,,2021-01-11 15:52:00,SL,12964.5,-115.0,-13920.0
2021-01-11 16:40:00,short,12979.25,,,2021-01-11 16:43:00,TP,12974.25,85.0,-13835.0
2021-01-11 17:19:00,long,12983.75,,,2021-01-11 17:23:00,TP,12988.75,85.0,-13750.0
2021-01-11 19:40:00,long,12917.75,,,2021-01-11 19:41:00,TP,12922.75,85.0,-13665.0
2021-01-11 23:04:00,short,12903.75,,,2021-01-11 23:05:00,SL,12908.75,-115.0,-13780.0
2021-01-12 00:03:00,long,12922.75,,,2021-01-12 00:20:00,SL,12917.75,-115.0,-13895.0
2021-01-12 00:20:00,short,12917.75,,,2021-01-12 00:25:00,SL,12922.75,-115.0,-14010.0
2021-01-12 04:00:00,short,12910.25,,,2021-01-12 04:02:00,SL,12915.25,-115.0,-14125.0
2021-01-12 04:22:00,long,12908.75,,,2021-01-12 04:28:00,SL,12903.75,-115.0,-14240.0
2021-01-12 06:48:00,long,12927.5,,,2021-01-12 06:53:00,SL,12922.5,-115.0,-14355.0
2021-01-12 08:01:00,short,12934.5,,,2021-01-12 08:04:00,SL,12939.5,-115.0,-14470.0
2021-01-12 09:38:00,long,12943.25,,,2021-01-12 09:44:00,TP,12948.25,85.0,-14385.0
2021-01-12 12:21:00,long,12938.25,,,2021-01-12 12:23:00,TP,12943.25,85.0,-14300.0
2021-01-12 15:17:00,long,12886.75,,,2021-01-12 15:18:00,TP,12891.75,85.0,-14215.0
2021-01-12 15:28:00,short,12904.25,,,2021-01-12 15:29:00,TP,12899.25,85.0,-14130.0
2021-01-12 17:01:00,short,12864.25,,,2021-01-12 17:02:00,TP,12859.25,85.0,-14045.0
2021-01-13 00:38:00,long,12896.0,,,2021-01-13 00:40:00,SL,12891.0,-115.0,-14160.0
2021-01-13 04:35:00,long,12924.75,,,2021-01-13 05:22:00,SL,12919.75,-115.0,-14275.0
2021-01-13 07:47:00,short,12919.25,,,2021-01-13 07:52:00,SL,12924.25,-115.0,-14390.0
2021-01-13 13:47:00,long,12861.25,,,2021-01-13 13:59:00,TP,12866.25,85.0,-14305.0
2021-01-13 15:00:00,long,12926.25,,,2021-01-13 15:01:00,SL,12921.25,-115.0,-14420.0
2021-01-13 15:55:00,short,12963.75,,,2021-01-13 15:56:00,SL,12968.75,-115.0,-14535.0
2021-01-13 16:05:00,long,12970.5,,,2021-01-13 16:08:00,TP,12975.5,85.0,-14450.0
2021-01-13 17:20:00,long,12957.0,,,2021-01-13 17:22:00,SL,12952.0,-115.0,-14565.0
2021-01-13 18:40:00,short,12977.5,,,2021-01-13 18:42:00,TP,12972.5,85.0,-14480.0
2021-01-13 19:54:00,short,12985.5,,,2021-01-13 19:55:00,TP,12980.5,85.0,-14395.0
2021-01-13 23:37:00,short,12978.25,,,2021-01-13 23:41:00,TP,12973.25,85.0,-14310.0
2021-01-14 00:51:00,long,12997.75,,,2021-01-14 01:17:00,TP,13002.75,85.0,-14225.0
2021-01-14 02:12:00,long,13006.0,,,2021-01-14 02:14:00,TP,13011.0,85.0,-14140.0
2021-01-14 04:08:00,short,12955.5,,,2021-01-14 04:24:00,TP,12950.5,85.0,-14055.0
2021-01-14 06:15:00,short,12966.0,,,2021-01-14 06:27:00,TP,12961.0,85.0,-13970.0
2021-01-14 07:02:00,long,12956.25,,,2021-01-14 07:04:00,SL,12951.25,-115.0,-14085.0
2021-01-14 07:09:00,long,12952.75,,,2021-01-14 07:14:00,TP,12957.75,85.0,-14000.0
2021-01-14 12:56:00,short,12973.75,,,2021-01-14 13:00:00,TP,12968.75,85.0,-13915.0
2021-01-14 15:38:00,long,13001.0,,,2021-01-14 15:39:00,TP,13006.0,85.0,-13830.0
2021-01-15 00:12:00,long,12912.25,,,2021-01-15 00:20:00,TP,12917.25,85.0,-13745.0
2021-01-15 01:45:00,long,12900.25,,,2021-01-15 01:47:00,SL,12895.25,-115.0,-13860.0
2021-01-15 04:35:00,short,12883.25,,,2021-01-15 04:38:00,SL,12888.25,-115.0,-13975.0
2021-01-15 04:38:00,long,12888.25,,,2021-01-15 04:47:00,SL,12883.25,-115.0,-14090.0
2021-01-15 04:50:00,long,12885.25,,,2021-01-15 04:58:00,SL,12880.25,-115.0,-14205.0
2021-01-15 06:40:00,long,12859.0,,,2021-01-15 06:42:00,TP,12864.0,85.0,-14120.0
2021-01-15 09:47:00,long,12887.5,,,2021-01-15 09:49:00,SL,12882.5,-115.0,-14235.0
2021-01-15 11:22:00,short,12857.0,,,2021-01-15 11:24:00,TP,12852.0,85.0,-14150.0
2021-01-15 13:44:00,long,12901.0,,,2021-01-15 13:45:00,SL,12896.0,-115.0,-14265.0
2021-01-15 14:10:00,long,12885.0,,,2021-01-15 14:12:00,SL,12880.0,-115.0,-14380.0
2021-01-15 15:28:00,short,12783.5,,,2021-01-15 15:29:00,SL,12788.5,-115.0,-14495.0
2021-01-15 16:56:00,long,12847.75,,,2021-01-15 16:57:00,TP,12852.75,85.0,-14410.0
2021-01-15 17:52:00,long,12848.75,,,2021-01-15 17:54:00,TP,12853.75,85.0,-14325.0
2021-01-15 17:56:00,short,12847.75,,,2021-01-15 18:01:00,TP,12842.75,85.0,-14240.0
2021-01-18 02:12:00,long,12761.25,,,2021-01-18 02:13:00,TP,12766.25,85.0,-14155.0
2021-01-18 02:15:00,short,12762.75,,,2021-01-18 02:19:00,SL,12767.75,-115.0,-14270.0
2021-01-18 02:20:00,short,12764.0,,,2021-01-18 02:31:00,SL,12769.0,-115.0,-14385.0
2021-01-18 04:55:00,long,12764.75,,,2021-01-18 05:06:00,SL,12759.75,-115.0,-14500.0
2021-01-18 06:18:00,long,12777.75,,,2021-01-18 06:24:00,TP,12782.75,85.0,-14415.0
2021-01-18 06:31:00,short,12782.75,,,2021-01-18 06:51:00,TP,12777.75,85.0,-14330.0
2021-01-18 07:23:00,short,12769.5,,,2021-01-18 07:41:00,TP,12764.5,85.0,-14245.0
2021-01-18 09:17:00,long,12782.5,,,2021-01-18 09:37:00,TP,12787.5,85.0,-14160.0
2021-01-18 12:22:00,long,12799.25,,,2021-01-18 12:35:00,TP,12804.25,85.0,-14075.0
2021-01-18 13:43:00,long,12805.25,,,2021-01-18 14:02:00,SL,12800.25,-115.0,-14190.0
2021-01-18 15:22:00,long,12809.75,,,2021-01-18 15:28:00,SL,12804.75,-115.0,-14305.0
2021-01-18 17:07:00,short,12811.5,,,2021-01-18 17:29:00,TP,12806.5,85.0,-14220.0
2021-01-18 17:38:00,long,12806.75,,,2021-01-18 17:40:00,TP,12811.75,85.0,-14135.0
2021-01-19 01:10:00,long,12869.5,,,2021-01-19 01:31:00,TP,12874.5,85.0,-14050.0
2021-01-19 03:54:00,short,12932.0,,,2021-01-19 04:36:00,TP,12927.0,85.0,-13965.0
2021-01-19 05:17:00,short,12929.75,,,2021-01-19 05:20:00,SL,12934.75,-115.0,-14080.0
2021-01-19 07:22:00,short,12913.75,,,2021-01-19 07:28:00,SL,12918.75,-115.0,-14195.0
2021-01-19 09:03:00,long,12916.75,,,2021-01-19 09:04:00,TP,12921.75,85.0,-14110.0
2021-01-19 09:13:00,short,12917.5,,,2021-01-19 09:26:00,TP,12912.5,85.0,-14025.0
